seq_rep	seq_member	antigen_member	pdb_member
seq_833	seq_1216	spike_protein_s1	7swp
seq_834	seq_607	envelope_glycoprotein_gp120	7ly9
seq_834	seq_834	reticulocyte_binding_protein_2b	6wtv
seq_834	seq_948	reticulocyte_binding_protein_2b	6wtu
seq_839	seq_839	transmembrane_glycoprotein	2cmr
seq_843	seq_843	phosphate-binding_protein_psts_1	7dm2
seq_846	seq_846	apolipoprotein_l2	7lf8
seq_850	seq_29	neuraminidase	8z4e
seq_850	seq_850	neuraminidase	6q1z
seq_850	seq_1078	neuraminidase	6q20
seq_861	seq_861	reticulocyte_binding_protein_2b	6wm9
seq_861	seq_1192	plasmodium_vivax_reticulocyte_binding_protein_2b	6wno
seq_865	seq_865	receptor_tyrosine-protein_kinase_erbb-2	3wsq
seq_867	seq_180	glycoprotein_g	8k3c
seq_867	seq_474	spike_glycoprotein	7sj0
seq_867	seq_509	thyrotropin_receptor	7xw7
seq_867	seq_617	spike_glycoprotein	7cws
seq_867	seq_867	spike_glycoprotein	7cm4
seq_867	seq_925	envelope_glycoprotein_gp120	7kde
seq_867	seq_952	neuraminidase	6pze
seq_867	seq_982	spike_glycoprotein	7v2a
seq_867	seq_1059	hemagglutinin	6pdx
seq_867	seq_1062	envelope_glycoprotein_b	7kdd
seq_867	seq_1111	beta-nerve_growth_factor	5jz7
seq_867	seq_1155	envelope_glycoprotein_b	4ot1
seq_873	seq_147	spike_glycoprotein	8hlc
seq_873	seq_351	spike_protein_s1	8cwi
seq_873	seq_479	var2csa	7z12
seq_873	seq_793	clade_a/e_93th057_hiv-1_gp120_core	6mg7
seq_873	seq_873	hepatocyte_growth_factor_receptor	6wvz
seq_873	seq_1051	spike_protein_s1	7e39
seq_877	seq_877	envelope_glycoprotein_gp120	7ll1
seq_882	seq_882	tumor_necrosis_factor	4g3y
seq_884	seq_884	reticulocyte_binding_protein_2b	6woz
seq_888	seq_888	spike_glycoprotein	7kzb
seq_897	seq_520	fusion_glycoprotein_f0	8cw9
seq_897	seq_586	spike_protein_s1	7cyv
seq_897	seq_897	spike_glycoprotein_e2	7sfw
seq_897	seq_917	spike_protein_s1	7ly3
seq_897	seq_938	imv_membrane_protein	5usl
seq_897	seq_972	surface_glycoprotein	7ps7
seq_897	seq_1074	envelope_glycoprotein_gp160	6dfh
seq_901	seq_31	spike_glycoprotein,fibritin,expression_tag	8z6u
seq_901	seq_85	ch848_de3_sosip_gp120	8vgv
seq_901	seq_377	ch848.10.17_gp120	8sb1
seq_901	seq_378	ch848.10.17.sosip_gp120	8sb2
seq_901	seq_380	ch848.10.17_gp120	8sb4
seq_901	seq_478	envelope_glycoprotein_gp120	7ugq
seq_901	seq_901	envelope_glycoprotein_gp160	5t3z
seq_903	seq_903	c-c_motif_chemokine_17	5wk3
seq_906	seq_906	pfs25	6b08
seq_907	seq_907	linear_di-ubiquitin	3u30
seq_911	seq_911	hemagglutinin	6xq2
seq_914	seq_914	interleukin-17a	7wkx
seq_915	seq_915	vascular_endothelial_growth_factor_a	6bft
seq_918	seq_918	lymphotoxin-alpha	4mxw
seq_921	seq_845	envelope_glycoprotein_gp1	5uqy
seq_921	seq_921	genome_polyprotein	7bu8
seq_927	seq_927	interleukin_15	2xqb
seq_929	seq_929	envelope_glycoprotein_gp160,envelope_glycoprotein_gp160	4ydl
seq_930	seq_930	hemagglutinin	6ii9
seq_933	seq_933	imv_membrane_protein	5ush
seq_936	seq_936	interleukin-1_beta	4g6j
seq_937	seq_937	envelope_glycoprotein_gp160	2qad
seq_943	seq_427	gametocyte_surface_protein_p230	7uvq
seq_943	seq_943	natural_cytotoxicity_triggering_receptor_3_ligand_1	4zso
seq_945	seq_945	envelope_glycoprotein_gp160	5vn8
seq_949	seq_74	interleukin-6	8ywq
seq_949	seq_949	sonic_hedgehog_protein	3mxw
seq_954	seq_954	tumor_necrosis_factor_receptor_superfamily_member_9	6mi2
seq_959	seq_959	zika_virus_envelope_protein_diii	5vig
seq_961	seq_28	neuraminidase	8z4e
seq_961	seq_30	spike_glycoprotein,fibritin,spike_glycoprotein,fibritin,spike_glycoprotein,fibritin,expression_tag_	8z6r
seq_961	seq_189	vp1	8jg5
seq_961	seq_216	neuraminidase	8gav
seq_961	seq_238	spike_glycoprotein	7ycy
seq_961	seq_253	spike_protein_s1	8hes
seq_961	seq_325	spike_protein_s1	8j1q
seq_961	seq_362	spike_protein_s1	7xsa
seq_961	seq_426	gametocyte_surface_protein_p230	7uvo
seq_961	seq_664	phosphate-binding_protein_psts_1	7dm1
seq_961	seq_702	spike_glycoprotein	7l56
seq_961	seq_758	spike_glycoprotein	7czp
seq_961	seq_895	erythropoietin_receptor	4y5v
seq_961	seq_905	spike_protein_s1	7l5b
seq_961	seq_910	hepatitis_a_virus_cellular_receptor_2	6txz
seq_961	seq_961	spike_protein_s1	7e7x
seq_961	seq_980	receptor_tyrosine-protein_kinase_erbb-2	3wlw
seq_961	seq_1079	spike_glycoprotein	7lss
seq_961	seq_1110	spike_glycoprotein	7l2d
seq_961	seq_1170	v1v2_region_of_hiv-1_on_1fd6_scaffold	3u4e
seq_969	seq_969	gdnf_family_receptor_alpha-like	6wmw
seq_970	seq_970	gdnf_family_receptor_alpha-like	6wmw
seq_971	seq_971	envelope_glycoprotein_gp140	6b0n
seq_973	seq_973	fusion_glycoprotein_f0,envelope_glycoprotein_fusion	6w16
seq_978	seq_978	apolipoprotein_l1	7lfa
seq_981	seq_981	duffy_binding_surface_protein_region_ii	6oan
seq_985	seq_985	surface_glycoprotein	7kfy
seq_985	seq_999	iron-regulated_surface_determinant_protein_b	5d1z
seq_987	seq_987	hemagglutinin	5xhv
seq_994	seq_53	ns1	8jkf
seq_994	seq_535	spike_protein_s1	7orb
seq_994	seq_994	cadherin-6	5veb
seq_996	seq_996	hiv-1_hxbc2_gp120_core	3idy
seq_1021	seq_1021	programmed_cell_death_protein_1	7cu5
seq_1024	seq_349	spike_protein_s1	7xsc
seq_1024	seq_1024	neurogenic_locus_notch_homolog_protein_3	5czv
seq_1025	seq_1025	envelope_glycoprotein_gp160	4ydi
seq_1026	seq_1026	apolipoprotein_l1	7lfb
seq_1027	seq_1027	clade_a/e_93th057_hiv-1_gp120_core	5te6
seq_1028	seq_1028	ecd	6o9h
seq_1031	seq_1031	circumsporozoite_protein	7rxi
seq_1032	seq_1032	factor_h_binding_protein	7ket
seq_1035	seq_163	protein_opg190	8xs3
seq_1035	seq_1035	hemagglutinin	6iuv
seq_1039	seq_1039	c-x-c_motif_chemokine_2	5ob5
seq_1043	seq_1043	receptor_binding_protein	6vy4
seq_1053	seq_1047	lysozyme	1bvk
seq_1053	seq_1053	tissue_factor	1uj3
seq_1057	seq_87	envelope_glycoprotein_b	8vym
seq_1057	seq_174	spike_glycoprotein	8zby
seq_1057	seq_226	capsid_protein	8i5l
seq_1057	seq_488	merozoite_surface_protein_1	8dfh
seq_1057	seq_515	nucleoprotein	7sts
seq_1057	seq_589	receptor_tyrosine-protein_kinase_erbb-3	5cus
seq_1057	seq_715	spike_glycoprotein	7m6e
seq_1057	seq_800	pf48/45	6e63
seq_1057	seq_811	isoform_2b_of_gtpase_kras	7mdp
seq_1057	seq_998	envelope_glycoprotein_gp160,envelope_glycoprotein_gp160,envelope_glycoprotein_gp160_	4yfl
seq_1057	seq_1006	ig_gamma-1_chain_c_region	2j6e
seq_1057	seq_1057	1fd6_16055_v1v2_scaffold	6was
seq_1058	seq_1058	proprotein_convertase_subtilisin/kexin_type_9	2xtj
seq_1060	seq_1060	fusion_glycoprotein_f0	7ur4
seq_1061	seq_1061	pfmsp1-19	6xqw
seq_1066	seq_1066	transmembrane_protein_gp41	2xra
seq_1070	seq_1070	iron-regulated_surface_determinant_protein_b	5d1x
seq_1080	seq_209	spike_protein_s1	8sdg
seq_1080	seq_1080	93th057_hiv-1_gp120_core	5cd5
seq_1082	seq_780	sars-cov-2_spike_glycoprotein	7jv4
seq_1082	seq_1082	kr1	6wh9
seq_1084	seq_1084	vitamin_k-dependent_protein_c_heavy_chain	6m3c
seq_1089	seq_1089	integrin_alpha4_subunit	4irz
seq_1091	seq_1091	spike_protein_s1	7mzn
seq_1094	seq_105	spike_glycoprotein	8kdr
seq_1094	seq_245	ba.4/5_variant_spike_protein	8ix3
seq_1094	seq_443	ara_h_2_allergen	8db4
seq_1094	seq_1065	spike_glycoprotein	7ey0
seq_1094	seq_1094	hemagglutinin	6uig
seq_1106	seq_1106	spike_protein_s1	7e5y
seq_1115	seq_1115	angiopoietin-1_receptor	7e72
seq_1117	seq_1117	spike_glycoprotein	7eya
seq_1124	seq_1124	atp-binding_cassette_sub-family_g_member_8	7jr7
seq_1127	seq_1127	cytotoxic_t-lymphocyte_protein_4	6xy2
seq_1129	seq_1129	dengue_1_envelope_diii_domain	5vic
seq_1134	seq_1134	vitamin_k-dependent_protein_c_heavy_chain	6m3b
seq_1142	seq_1142	envelope_protein_ul128	7m30
seq_1145	seq_469	core_protein	7t17
seq_1145	seq_1145	envelope_protein	7bpk
seq_1151	seq_1151	b-lymphocyte_antigen_cd19	6al5
seq_1152	seq_1152	hemagglutinin_ha1	5ug0
seq_1153	seq_11	protein-glutamine_gamma-glutamyltransferase_e	8rmx
seq_1153	seq_50	hemagglutinin	8ume
seq_1153	seq_51	t-cell-specific_surface_glycoprotein_cd28	8s6z
seq_1153	seq_170	spike_protein_s1	8suo
seq_1153	seq_234	gremlin-1	8b7h
seq_1153	seq_352	spike_glycoprotein	8cwj
seq_1153	seq_355	spike_protein_s1	8dnn
seq_1153	seq_420	gametocyte_surface_protein_p230	7ubs
seq_1153	seq_429	gametocyte_surface_protein_p230	7uvs
seq_1153	seq_440	leukocyte_surface_antigen_cd47	7wn8
seq_1153	seq_442	spike_glycoprotein	8d48
seq_1153	seq_458	4f2_cell-surface_antigen_heavy_chain	7df1
seq_1153	seq_480	interleukin-27_subunit_alpha	7zxk
seq_1153	seq_594	cd9_antigen	6rlo
seq_1153	seq_598	spike_protein_s1	7mzk
seq_1153	seq_600	spike_glycoprotein	7czx
seq_1153	seq_622	surface_glycoprotein	7ps2
seq_1153	seq_638	spike_glycoprotein	7fjo
seq_1153	seq_668	receptor_tyrosine-protein_kinase_erbb-2	6att
seq_1153	seq_679	tumor_necrosis_factor_receptor_superfamily_member_5	6pe9
seq_1153	seq_721	spike_glycoprotein	7d0d
seq_1153	seq_762	tumor_necrosis_factor_receptor_superfamily_member_5	6pe8
seq_1153	seq_824	spike_glycoprotein	7czy
seq_1153	seq_958	spike_glycoprotein	7k9z
seq_1153	seq_977	hemagglutinin	6xq4
seq_1153	seq_1003	surface_glycoprotein	7prz
seq_1153	seq_1046	capsid_protein_vp1	5kw9
seq_1153	seq_1071	germline-targeting_hiv-1_gp120_engineered_outer_domain_eod-gt8_	5if0
seq_1153	seq_1092	hemagglutinin	6xpx
seq_1153	seq_1153	activin_receptor_type-2b	7oly
seq_1153	seq_1167	spike_glycoprotein	7eng
seq_1153	seq_1196	spike_protein_s1	7kn3
seq_1153	seq_1245	interleukin-2_receptor_subunit_alpha	7f9w
seq_1154	seq_3	hemagglutinin	8ved
seq_1154	seq_213	c-x-c_chemokine_receptor_type_4	8u4q
seq_1154	seq_571	fusion_glycoprotein_f0	7lue
seq_1154	seq_602	envelope_glycoprotein_e2	6wo5
seq_1154	seq_1022	25_kda_ookinete_surface_antigen	6b0g
seq_1154	seq_1154	25_kda_ookinete_surface_antigen	6b0e
seq_1161	seq_1161	hemagglutinin	6ii4
seq_1163	seq_1163	interleukin-6	4cni
seq_1165	seq_1165	coagulation_factor_ix	7ahv
seq_1168	seq_1168	ephrin_type-a_receptor_2	3skj
seq_1172	seq_517	gametocyte_surface_protein_p45/48	7unb
seq_1172	seq_1172	polyprotein	6bkd
seq_1174	seq_1174	clade_a/e_93th057_hiv-1_gp120_core	4jb9
seq_1175	seq_1175	outer_surface_protein_a	7jwg
seq_1180	seq_1180	hemagglutinin	4fqj
seq_1185	seq_301	structurally_designed_hmpv_f_protein_hmpv_v3b_d12_ds454,fibritin_	8f6x
seq_1185	seq_307	spike_protein_s1	7yh6
seq_1185	seq_414	fusion_glycoprotein_f0	8dg9
seq_1185	seq_498	fusion_glycoprotein_f0	7tjq
seq_1185	seq_1185	interleukin-13	3g6d
seq_1186	seq_40	cytotoxic_t-lymphocyte_protein_4	9dq5
seq_1186	seq_136	envelope_glycoprotein_b	8rgz
seq_1186	seq_169	spike_glycoprotein	8swh
seq_1186	seq_444	spike_glycoprotein	8dm3
seq_1186	seq_468	hla-a*02	8eb2
seq_1186	seq_558	glycoprotein_41	6cde
seq_1186	seq_772	leukocyte_surface_antigen_cd47	5iwl
seq_1186	seq_796	leukocyte_surface_antigen_cd47	5tzt
seq_1186	seq_1186	ecd	6o9i
seq_1186	seq_1208	epidermal_growth_factor_receptor	4uv7
seq_1187	seq_1187	receptor_tyrosine-protein_kinase_erbb-3	7d85
seq_1188	seq_329	ankyrin_repeat_family_a_protein_2,envelope_e_protein	8cxi
seq_1188	seq_405	spike_protein_s1	7ul0
seq_1188	seq_537	hemagglutinin_ha1	5w08
seq_1188	seq_606	surface_glycoprotein	7ps0
seq_1188	seq_1188	spike_glycoprotein	7k8x
seq_1190	seq_1190	envelope_glycoprotein_gp160,envelope_glycoprotein_gp160,envelope_glycoprotein_gp160_	4xny
seq_1191	seq_1191	ht593.1_gp120	4ye4
seq_1202	seq_503	spike_glycoprotein	8dad
seq_1202	seq_768	spike_protein_s1	7r8l
seq_1202	seq_1202	envelope_glycoprotein_e2	6wo4
seq_1206	seq_1206	hiv-1_yu2_gp120	4rwy
seq_1209	seq_1209	beta-mammal_toxin_cn2	4v1d
seq_1210	seq_1210	tissue_factor_pathway_inhibitor	4dtg
seq_1213	seq_1213	interleukin-13	4i77
seq_1218	seq_54	non-structural_protein_1	8jqm
seq_1218	seq_807	hemagglutinin	6xpy
seq_1218	seq_1218	leukemia_inhibitory_factor	7n0a
seq_1220	seq_642	spike_glycoprotein	7e5s
seq_1220	seq_1220	angiogenin	1h0d
seq_1223	seq_1223	rhpa_gp120_core	5t33
seq_1226	seq_1226	spike_protein_s1	7ps6
seq_1227	seq_1227	duffy_receptor	6r2s
seq_1229	seq_1229	receptor_tyrosine-protein_kinase_erbb-2	6bgt
seq_1233	seq_1233	interleukin-1_receptor-like_2	6u6u
seq_1234	seq_33	5'-nucleotidase	8znz
seq_1234	seq_1234	envelope_protein	4al8
seq_1237	seq_1237	igg4_rea_fc	1adq
seq_1244	seq_1244	er_membrane_protein_complex_subunit_1	7kra
seq_1252	seq_1252	tumor_necrosis_factor_receptor_superfamily_member_10b	4od2
