pdb	CDR	Cluster_Label
8v7o	SEQ_H2	1
8v7o	SEQ_H2	1
8v7o	SEQ_H2	1
8tnl	SEQ_H2	1
8tnl	SEQ_H2	1
8tnl	SEQ_H2	1
8pww	SEQ_H2	1
8pww	SEQ_H2	1
8pwu	SEQ_H2	1
8pwu	SEQ_H2	1
8pwu	SEQ_H2	1
8pwu	SEQ_H2	1
8pwu	SEQ_H2	1
6ivz	SEQ_H2	1
5k59	SEQ_H2	1
5k59	SEQ_H2	1
6iw0	SEQ_H2	1
6iw2	SEQ_H2	1
6iw2	SEQ_H2	1
6iw2	SEQ_H2	1
6iw2	SEQ_H2	1
6iw2	SEQ_H2	1
6iw2	SEQ_H2	1
8yx1	SEQ_H2	1
8yx1	SEQ_H2	1
7daa	SEQ_H2	1
6bfq	SEQ_H2	1
6bfq	SEQ_H2	1
6bfq	SEQ_H2	1
6bfq	SEQ_H2	1
8dg9	SEQ_H2	1
8dg9	SEQ_H2	1
8dg9	SEQ_H2	1
7v6n	SEQ_H2	1
7v6n	SEQ_H2	1
7v6n	SEQ_H2	1
6wn1	SEQ_H2	1
6wn1	SEQ_H2	1
4ydk	SEQ_H2	1
8cwk	SEQ_H2	1
8dg8	SEQ_H2	1
6wo3	SEQ_H2	2
4hj0	SEQ_H2	2
4hj0	SEQ_H2	2
8r9z	SEQ_H2	2
8thz	SEQ_H2	2
8r9y	SEQ_H2	2
7whd	SEQ_H2	2
7whd	SEQ_H2	2
7whd	SEQ_H2	2
7whb	SEQ_H2	2
7whb	SEQ_H2	2
7wh8	SEQ_H2	2
7whb	SEQ_H2	2
8vqf	SEQ_H2	2
6uqr	SEQ_H2	2
6uqr	SEQ_H2	2
4hfu	SEQ_H2	2
7uvs	SEQ_H2	2
7uvs	SEQ_H2	2
8g3p	SEQ_H2	2
8g3p	SEQ_H2	2
8g3p	SEQ_H2	2
8g3p	SEQ_H2	2
8g3o	SEQ_H2	2
8g3o	SEQ_H2	2
8g3o	SEQ_H2	2
8g3n	SEQ_H2	2
8g3n	SEQ_H2	2
8g3n	SEQ_H2	2
8g3n	SEQ_H2	2
8g3m	SEQ_H2	2
8g3m	SEQ_H2	2
8g3m	SEQ_H2	2
8r4u	SEQ_H2	2
8r4u	SEQ_H2	2
8r4u	SEQ_H2	2
8r4u	SEQ_H2	2
8r4q	SEQ_H2	2
8r4q	SEQ_H2	2
8r4q	SEQ_H2	2
8r4q	SEQ_H2	2
8r4q	SEQ_H2	2
8r4q	SEQ_H2	2
8r4o	SEQ_H2	2
8r4o	SEQ_H2	2
8r4o	SEQ_H2	2
8r4o	SEQ_H2	2
8r4o	SEQ_H2	2
8r4o	SEQ_H2	2
6bkd	SEQ_H2	2
4o58	SEQ_H2	2
7q0h	SEQ_H2	2
7q9f	SEQ_H2	2
7q9f	SEQ_H2	2
7q9f	SEQ_H2	2
7v3l	SEQ_H2	2
7v3l	SEQ_H2	2
7v3l	SEQ_H2	2
7kej	SEQ_H2	2
7kej	SEQ_H2	2
7kej	SEQ_H2	2
5w42	SEQ_H2	2
4khx	SEQ_H2	2
3mac	SEQ_H2	2
7q0g	SEQ_H2	2
7q6e	SEQ_H2	2
7q6e	SEQ_H2	2
7q6e	SEQ_H2	2
8cbf	SEQ_H2	2
8qrf	SEQ_H2	2
8cbe	SEQ_H2	2
5xmh	SEQ_H2	2
5xmh	SEQ_H2	2
7y0w	SEQ_H2	2
8wyj	SEQ_H2	2
8wyj	SEQ_H2	2
9dpc	SEQ_H2	2
8wyj	SEQ_H2	2
8dwa	SEQ_H2	2
3w9e	SEQ_H2	2
7m7w	SEQ_H2	2
7m7w	SEQ_H2	2
7ra8	SEQ_H2	2
7ra8	SEQ_H2	2
7ra8	SEQ_H2	2
6wo4	SEQ_H2	2
6bkb	SEQ_H2	2
7k9z	SEQ_H2	2
6uyg	SEQ_H2	2
6fxn	SEQ_H2	2
6fxn	SEQ_H2	2
6fxn	SEQ_H2	2
6fxn	SEQ_H2	2
6fxn	SEQ_H2	2
5y9j	SEQ_H2	2
6fxn	SEQ_H2	2
7tz5	SEQ_H2	2
7tz5	SEQ_H2	2
7tz5	SEQ_H2	2
8tp5	SEQ_H2	2
8tp5	SEQ_H2	2
8tp4	SEQ_H2	2
8tp5	SEQ_H2	2
6woq	SEQ_H2	2
6woq	SEQ_H2	2
6uyg	SEQ_H2	2
7r7n	SEQ_H2	2
6wo5	SEQ_H2	2
6wo5	SEQ_H2	2
5czx	SEQ_H2	2
5czx	SEQ_H2	2
6lxi	SEQ_H2	2
6lxi	SEQ_H2	2
6lxk	SEQ_H2	2
6lxk	SEQ_H2	2
6lxk	SEQ_H2	2
6lxj	SEQ_H2	2
6lxj	SEQ_H2	2
6lxj	SEQ_H2	2
6lxj	SEQ_H2	2
5udc	SEQ_H2	2
5udc	SEQ_H2	2
5udc	SEQ_H2	2
6s3d	SEQ_H2	2
6s3d	SEQ_H2	2
6s3d	SEQ_H2	2
4jhw	SEQ_H2	2
6s3d	SEQ_H2	2
6vy4	SEQ_H2	2
6vy4	SEQ_H2	2
8xs3	SEQ_H2	2
6utk	SEQ_H2	2
6uyd	SEQ_H2	2
6uyd	SEQ_H2	2
6uym	SEQ_H2	2
6uym	SEQ_H2	2
4mwf	SEQ_H2	2
4mwf	SEQ_H2	2
7rfb	SEQ_H2	2
7rfb	SEQ_H2	2
9bj2	SEQ_H2	2
8tzy	SEQ_H2	2
6h2y	SEQ_H2	2
6vn1	SEQ_H2	2
6vn1	SEQ_H2	2
6vn1	SEQ_H2	2
8dw9	SEQ_H2	2
8dw9	SEQ_H2	2
6kz0	SEQ_H2	2
6kz0	SEQ_H2	2
6kz0	SEQ_H2	2
6kz0	SEQ_H2	2
5d1x	SEQ_H2	2
6uyf	SEQ_H2	2
6bkc	SEQ_H2	2
7jr7	SEQ_H2	2
8urf	SEQ_H2	2
5d1q	SEQ_H2	2
2ny4	SEQ_H2	2
7lok	SEQ_H2	2
7lok	SEQ_H2	2
2ny2	SEQ_H2	2
1yyl	SEQ_H2	2
1yyl	SEQ_H2	2
2nxy	SEQ_H2	2
4jm2	SEQ_H2	2
1g9n	SEQ_H2	2
2ny6	SEQ_H2	2
1yym	SEQ_H2	2
1yym	SEQ_H2	2
1gc1	SEQ_H2	2
2ny5	SEQ_H2	2
1rzj	SEQ_H2	2
2nxz	SEQ_H2	2
5vn3	SEQ_H2	2
5vn3	SEQ_H2	2
5vn3	SEQ_H2	2
6opp	SEQ_H2	2
6opp	SEQ_H2	2
6opp	SEQ_H2	2
7lo6	SEQ_H2	2
7lo6	SEQ_H2	2
7lo6	SEQ_H2	2
1g9m	SEQ_H2	2
2i5y	SEQ_H2	2
2i5y	SEQ_H2	2
6opq	SEQ_H2	2
6opq	SEQ_H2	2
6opq	SEQ_H2	2
2ny1	SEQ_H2	2
2i60	SEQ_H2	2
2i60	SEQ_H2	2
1rzk	SEQ_H2	2
6cm3	SEQ_H2	2
6cm3	SEQ_H2	2
6cm3	SEQ_H2	2
6opo	SEQ_H2	2
6opo	SEQ_H2	2
6opo	SEQ_H2	2
6x5b	SEQ_H2	2
6x5b	SEQ_H2	2
6x5b	SEQ_H2	2
2ny3	SEQ_H2	2
2ny0	SEQ_H2	2
7woc	SEQ_H2	2
7wob	SEQ_H2	2
7wob	SEQ_H2	2
7wob	SEQ_H2	2
7woa	SEQ_H2	2
7woa	SEQ_H2	2
7ru3	SEQ_H2	2
7ru4	SEQ_H2	2
7ru3	SEQ_H2	2
9gox	SEQ_H2	2
4kxz	SEQ_H2	2
4kxz	SEQ_H2	2
4kxz	SEQ_H2	2
4kxz	SEQ_H2	2
4kv5	SEQ_H2	2
4kv5	SEQ_H2	2
4kv5	SEQ_H2	2
4kv5	SEQ_H2	2
6cmi	SEQ_H2	2
5gmq	SEQ_H2	2
7kmg	SEQ_H2	2
7kmg	SEQ_H2	2
6cmg	SEQ_H2	2
7lqv	SEQ_H2	2
7lqv	SEQ_H2	2
7lqv	SEQ_H2	2
7qf1	SEQ_H2	2
7qf1	SEQ_H2	2
7cyv	SEQ_H2	2
7sue	SEQ_H2	2
7sue	SEQ_H2	2
7sue	SEQ_H2	2
7sue	SEQ_H2	2
8dlr	SEQ_H2	2
7yeg	SEQ_H2	2
7yeg	SEQ_H2	2
7yeg	SEQ_H2	2
7ydi	SEQ_H2	2
7x2a	SEQ_H2	2
7x29	SEQ_H2	2
7x29	SEQ_H2	2
7x26	SEQ_H2	2
7x28	SEQ_H2	2
7x28	SEQ_H2	2
7x25	SEQ_H2	2
7x25	SEQ_H2	2
7x25	SEQ_H2	2
8hc5	SEQ_H2	2
8hc4	SEQ_H2	2
8hc4	SEQ_H2	2
8hc4	SEQ_H2	2
7wwk	SEQ_H2	2
7wwk	SEQ_H2	2
7wwj	SEQ_H2	2
7wwj	SEQ_H2	2
7wwi	SEQ_H2	2
7wwi	SEQ_H2	2
7wwi	SEQ_H2	2
7xj9	SEQ_H2	2
7xj9	SEQ_H2	2
7xj8	SEQ_H2	2
7xj8	SEQ_H2	2
7xj6	SEQ_H2	2
7xj6	SEQ_H2	2
7xj6	SEQ_H2	2
8zhp	SEQ_H2	2
8zhp	SEQ_H2	2
8zho	SEQ_H2	2
9bj3	SEQ_H2	2
9bj3	SEQ_H2	2
9bj3	SEQ_H2	2
8g40	SEQ_H2	2
8g40	SEQ_H2	2
8g40	SEQ_H2	2
8g3v	SEQ_H2	2
8g3v	SEQ_H2	2
8g3v	SEQ_H2	2
8g3v	SEQ_H2	2
8g30	SEQ_H2	2
8g30	SEQ_H2	2
8g30	SEQ_H2	2
8g30	SEQ_H2	2
7ru5	SEQ_H2	2
7ru8	SEQ_H2	2
7ru5	SEQ_H2	2
7dx4	SEQ_H2	2
7ljr	SEQ_H2	2
7the	SEQ_H2	2
6woq	SEQ_H2	2
6woq	SEQ_H2	2
7tht	SEQ_H2	2
7tht	SEQ_H2	2
7tht	SEQ_H2	2
8a96	SEQ_H2	2
8a94	SEQ_H2	2
8a94	SEQ_H2	2
8a94	SEQ_H2	2
8a99	SEQ_H2	2
8a99	SEQ_H2	2
8a99	SEQ_H2	2
8a95	SEQ_H2	2
8a95	SEQ_H2	2
8a95	SEQ_H2	2
7m6i	SEQ_H2	2
6u0l	SEQ_H2	2
6u0l	SEQ_H2	2
6u0l	SEQ_H2	2
6u0n	SEQ_H2	2
6u0n	SEQ_H2	2
7dk0	SEQ_H2	2
6u0n	SEQ_H2	2
8y3k	SEQ_H2	2
8y3k	SEQ_H2	2
8y3k	SEQ_H2	2
8y3h	SEQ_H2	2
8y3h	SEQ_H2	2
8y3h	SEQ_H2	2
7coe	SEQ_H2	2
7coe	SEQ_H2	2
7f9w	SEQ_H2	2
8tui	SEQ_H2	2
5ggt	SEQ_H2	2
4hg4	SEQ_H2	2
4hg4	SEQ_H2	2
4hg4	SEQ_H2	2
4hg4	SEQ_H2	2
4hg4	SEQ_H2	2
6c6z	SEQ_H2	2
6c6z	SEQ_H2	2
7mf1	SEQ_H2	2
5vag	SEQ_H2	2
6yio	SEQ_H2	2
4kht	SEQ_H2	2
4m62	SEQ_H2	2
4m62	SEQ_H2	2
7r8o	SEQ_H2	2
7r8o	SEQ_H2	2
7r8o	SEQ_H2	2
4xak	SEQ_H2	2
4xak	SEQ_H2	2
3ma9	SEQ_H2	2
5cba	SEQ_H2	2
5cba	SEQ_H2	2
7rfc	SEQ_H2	2
7rfc	SEQ_H2	2
2cmr	SEQ_H2	2
4odx	SEQ_H2	2
4odx	SEQ_H2	2
5cbe	SEQ_H2	2
5cbe	SEQ_H2	2
3nps	SEQ_H2	2
6o41	SEQ_H2	2
4m8q	SEQ_H2	2
4m8q	SEQ_H2	2
7kfh	SEQ_H2	2
7kfh	SEQ_H2	2
7kfh	SEQ_H2	2
4dn4	SEQ_H2	2
7v5j	SEQ_H2	2
7v5j	SEQ_H2	2
7v5j	SEQ_H2	2
8dim	SEQ_H2	2
8dim	SEQ_H2	2
8dim	SEQ_H2	2
8diu	SEQ_H2	2
8diu	SEQ_H2	2
8diu	SEQ_H2	2
7wtg	SEQ_H2	2
7wtf	SEQ_H2	2
7wtf	SEQ_H2	2
7wtf	SEQ_H2	2
7v5k	SEQ_H2	2
7v5k	SEQ_H2	2
7v5k	SEQ_H2	2
8dnn	SEQ_H2	2
8dnn	SEQ_H2	2
8f38	SEQ_H2	2
8f38	SEQ_H2	2
8f38	SEQ_H2	2
8sxp	SEQ_H2	2
8q5d	SEQ_H2	2
8q5d	SEQ_H2	2
8r40	SEQ_H2	2
8z4e	SEQ_H2	2
8r40	SEQ_H2	2
2qad	SEQ_H2	2
2qad	SEQ_H2	2
2xra	SEQ_H2	2
5w4l	SEQ_H2	2
5w4l	SEQ_H2	2
7zr9	SEQ_H2	2
7zr9	SEQ_H2	2
7zr9	SEQ_H2	2
7y0c	SEQ_H2	2
7y0c	SEQ_H2	2
4yjz	SEQ_H2	2
5kw9	SEQ_H2	2
6p9h	SEQ_H2	2
6p9h	SEQ_H2	2
5jz7	SEQ_H2	2
5jz7	SEQ_H2	2
5jz7	SEQ_H2	2
5jz7	SEQ_H2	2
7jie	SEQ_H2	2
7jie	SEQ_H2	2
6mei	SEQ_H2	2
6mej	SEQ_H2	2
6mek	SEQ_H2	2
6mek	SEQ_H2	2
8jap	SEQ_H2	2
8jag	SEQ_H2	2
8jam	SEQ_H2	2
9goy	SEQ_H2	2
8i3s	SEQ_H2	2
7s6l	SEQ_H2	2
7sbu	SEQ_H2	2
7s6k	SEQ_H2	2
7s6k	SEQ_H2	2
7s6k	SEQ_H2	2
7s6j	SEQ_H2	2
7s6j	SEQ_H2	2
7s6j	SEQ_H2	2
8pwv	SEQ_H2	2
8pwv	SEQ_H2	2
8pwv	SEQ_H2	2
8pwv	SEQ_H2	2
8thz	SEQ_H2	2
8tgv	SEQ_H2	2
8tgv	SEQ_H2	2
8tgv	SEQ_H2	2
7jum	SEQ_H2	2
7jum	SEQ_H2	2
7jum	SEQ_H2	2
7ufw	SEQ_H2	2
7ufw	SEQ_H2	2
7u9e	SEQ_H2	2
7ua2	SEQ_H2	2
3lh2	SEQ_H2	2
3lh2	SEQ_H2	2
3lh2	SEQ_H2	2
3lh2	SEQ_H2	2
3lhp	SEQ_H2	2
3lhp	SEQ_H2	2
7sd3	SEQ_H2	2
7sd3	SEQ_H2	2
6wty	SEQ_H2	2
6wty	SEQ_H2	2
6wty	SEQ_H2	2
6wty	SEQ_H2	2
6mto	SEQ_H2	2
6mtq	SEQ_H2	2
7wlc	SEQ_H2	2
7we7	SEQ_H2	2
7we7	SEQ_H2	2
7we7	SEQ_H2	2
8gto	SEQ_H2	2
8gto	SEQ_H2	2
8gto	SEQ_H2	2
7zr8	SEQ_H2	2
7zrc	SEQ_H2	2
7zrc	SEQ_H2	2
7zrc	SEQ_H2	2
2dd8	SEQ_H2	2
6wo5	SEQ_H2	2
6wo5	SEQ_H2	2
7lq7	SEQ_H2	2
7lq7	SEQ_H2	2
7lq7	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7wqv	SEQ_H2	2
7uar	SEQ_H2	2
7uar	SEQ_H2	2
7uar	SEQ_H2	2
2xtj	SEQ_H2	2
7djz	SEQ_H2	2
8byu	SEQ_H2	2
6v4o	SEQ_H2	2
6v4o	SEQ_H2	2
6v4o	SEQ_H2	2
6v4o	SEQ_H2	2
7rai	SEQ_H2	2
7rai	SEQ_H2	2
7rai	SEQ_H2	2
4idj	SEQ_H2	2
8r8d	SEQ_H2	2
8r8d	SEQ_H2	2
8g3z	SEQ_H2	2
8g3z	SEQ_H2	2
8g3z	SEQ_H2	2
8g3z	SEQ_H2	2
8g3r	SEQ_H2	2
8g3q	SEQ_H2	2
8g3q	SEQ_H2	2
8g3q	SEQ_H2	2
8cim	SEQ_H2	2
8cim	SEQ_H2	2
8cim	SEQ_H2	2
7wi0	SEQ_H2	2
7whz	SEQ_H2	2
7m8j	SEQ_H2	3
7lab	SEQ_H2	3
7lab	SEQ_H2	3
7lab	SEQ_H2	3
7c2l	SEQ_H2	3
7c2l	SEQ_H2	3
7c2l	SEQ_H2	3
7d4g	SEQ_H2	3
7cwu	SEQ_H2	3
7cwu	SEQ_H2	3
7cwu	SEQ_H2	3
7e5r	SEQ_H2	3
7e5r	SEQ_H2	3
7e5r	SEQ_H2	3
7cwt	SEQ_H2	3
7cwt	SEQ_H2	3
7cwt	SEQ_H2	3
5lsp	SEQ_H2	3
5lsp	SEQ_H2	3
7e5s	SEQ_H2	3
7e5s	SEQ_H2	3
7e5s	SEQ_H2	3
7cws	SEQ_H2	3
7cws	SEQ_H2	3
7cws	SEQ_H2	3
8dls	SEQ_H2	3
7sj0	SEQ_H2	3
8dm4	SEQ_H2	3
8dm3	SEQ_H2	3
8dm3	SEQ_H2	3
8b7h	SEQ_H2	3
8dm3	SEQ_H2	3
5f72	SEQ_H2	3
5f72	SEQ_H2	3
7sjo	SEQ_H2	3
7sjo	SEQ_H2	3
7sjo	SEQ_H2	3
7sjn	SEQ_H2	3
7sjn	SEQ_H2	3
7sjn	SEQ_H2	3
7lcn	SEQ_H2	3
7lcn	SEQ_H2	3
8tco	SEQ_H2	3
7lcn	SEQ_H2	3
1iqd	SEQ_H2	3
7e7x	SEQ_H2	3
7e7x	SEQ_H2	3
5e8e	SEQ_H2	3
6b9j	SEQ_H2	3
6b9j	SEQ_H2	3
8ivw	SEQ_H2	3
8ivw	SEQ_H2	3
8ivw	SEQ_H2	3
8ivw	SEQ_H2	3
8us0	SEQ_H2	3
8us0	SEQ_H2	3
8us0	SEQ_H2	3
8us0	SEQ_H2	3
8us0	SEQ_H2	3
8us0	SEQ_H2	3
8swh	SEQ_H2	3
7l2d	SEQ_H2	3
7l2c	SEQ_H2	3
7l2c	SEQ_H2	3
6iek	SEQ_H2	3
6iek	SEQ_H2	3
6oao	SEQ_H2	3
6oao	SEQ_H2	3
6oao	SEQ_H2	3
6oao	SEQ_H2	3
6oao	SEQ_H2	3
6oao	SEQ_H2	3
6dc5	SEQ_H2	3
6dc5	SEQ_H2	3
6dc5	SEQ_H2	3
7shz	SEQ_H2	3
7shz	SEQ_H2	3
7shz	SEQ_H2	3
7shz	SEQ_H2	3
3u2s	SEQ_H2	3
3u2s	SEQ_H2	3
3u4e	SEQ_H2	3
3u4e	SEQ_H2	3
5usl	SEQ_H2	3
5usl	SEQ_H2	3
8u5l	SEQ_H2	3
8u5l	SEQ_H2	3
8u5l	SEQ_H2	3
8u5l	SEQ_H2	3
8u5l	SEQ_H2	3
4y5y	SEQ_H2	3
4y5y	SEQ_H2	3
4y5v	SEQ_H2	3
4y5v	SEQ_H2	3
4y5v	SEQ_H2	3
8hes	SEQ_H2	3
7xsb	SEQ_H2	3
7xsb	SEQ_H2	3
7xsb	SEQ_H2	3
7xsb	SEQ_H2	3
7jv2	SEQ_H2	3
7d6i	SEQ_H2	3
6p3r	SEQ_H2	3
6p3r	SEQ_H2	3
5x8m	SEQ_H2	3
6pzf	SEQ_H2	3
6pzf	SEQ_H2	3
6u02	SEQ_H2	3
6u02	SEQ_H2	3
6u02	SEQ_H2	3
6u02	SEQ_H2	3
7jv6	SEQ_H2	3
7jv6	SEQ_H2	3
7jv6	SEQ_H2	3
7jvc	SEQ_H2	3
7jvc	SEQ_H2	3
7jvc	SEQ_H2	3
7jv4	SEQ_H2	3
7jv4	SEQ_H2	3
7jv4	SEQ_H2	3
7jva	SEQ_H2	3
7wwl	SEQ_H2	3
7wwl	SEQ_H2	3
7wwl	SEQ_H2	3
7vzt	SEQ_H2	3
5xj4	SEQ_H2	3
8zhg	SEQ_H2	3
8zhe	SEQ_H2	3
8zhe	SEQ_H2	3
8zhe	SEQ_H2	3
7n0a	SEQ_H2	3
7dk2	SEQ_H2	3
7dk2	SEQ_H2	3
7dk2	SEQ_H2	3
7dk2	SEQ_H2	3
8rz2	SEQ_H2	3
8rz1	SEQ_H2	3
8rz1	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
8qks	SEQ_H2	3
5d1z	SEQ_H2	3
5d1z	SEQ_H2	3
8qtd	SEQ_H2	3
7dzy	SEQ_H2	3
7dzy	SEQ_H2	3
7dzy	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
6p3s	SEQ_H2	3
7wo7	SEQ_H2	3
7wo5	SEQ_H2	3
7wo5	SEQ_H2	3
7wo5	SEQ_H2	3
7wo4	SEQ_H2	3
7wo4	SEQ_H2	3
7wo4	SEQ_H2	3
7wo4	SEQ_H2	3
7wo4	SEQ_H2	3
7wo4	SEQ_H2	3
7ben	SEQ_H2	3
7ben	SEQ_H2	3
7beo	SEQ_H2	3
7beo	SEQ_H2	3
7orb	SEQ_H2	3
7orb	SEQ_H2	3
1jps	SEQ_H2	3
7f15	SEQ_H2	3
7dzx	SEQ_H2	3
6wir	SEQ_H2	3
6wio	SEQ_H2	3
6x4t	SEQ_H2	3
6x4t	SEQ_H2	3
3lzf	SEQ_H2	3
7t01	SEQ_H2	3
7lss	SEQ_H2	3
7d0b	SEQ_H2	3
7v26	SEQ_H2	3
7v26	SEQ_H2	3
7v26	SEQ_H2	3
7mmo	SEQ_H2	3
7mmo	SEQ_H2	3
7d0d	SEQ_H2	3
7d0d	SEQ_H2	3
6ywc	SEQ_H2	3
6ywc	SEQ_H2	3
7v27	SEQ_H2	3
8err	SEQ_H2	3
8err	SEQ_H2	3
8err	SEQ_H2	3
8erq	SEQ_H2	3
7xsa	SEQ_H2	3
7xsa	SEQ_H2	3
7yvp	SEQ_H2	3
7yvo	SEQ_H2	3
7yvo	SEQ_H2	3
7yvl	SEQ_H2	3
7yvk	SEQ_H2	3
7yvk	SEQ_H2	3
7yvk	SEQ_H2	3
7yvf	SEQ_H2	3
7yve	SEQ_H2	3
7yve	SEQ_H2	3
7yve	SEQ_H2	3
7yd1	SEQ_H2	3
7yd0	SEQ_H2	3
7yd0	SEQ_H2	3
7ycz	SEQ_H2	3
7ycz	SEQ_H2	3
7ycz	SEQ_H2	3
7ycy	SEQ_H2	3
7ycy	SEQ_H2	3
8gdr	SEQ_H2	3
7ycy	SEQ_H2	3
7soe	SEQ_H2	3
7soe	SEQ_H2	3
7soe	SEQ_H2	3
7sof	SEQ_H2	3
8hq7	SEQ_H2	3
8hpu	SEQ_H2	3
8hpf	SEQ_H2	3
8hpv	SEQ_H2	3
8hpv	SEQ_H2	3
8hpv	SEQ_H2	3
8hpq	SEQ_H2	3
8hpq	SEQ_H2	3
8hpq	SEQ_H2	3
8hp9	SEQ_H2	3
8hp9	SEQ_H2	3
8hp9	SEQ_H2	3
8vyf	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
8vye	SEQ_H2	3
7cm4	SEQ_H2	3
6urm	SEQ_H2	3
6urm	SEQ_H2	3
8cw9	SEQ_H2	3
8cw9	SEQ_H2	3
8cw9	SEQ_H2	3
6rps	SEQ_H2	3
6rps	SEQ_H2	3
7wee	SEQ_H2	3
7wth	SEQ_H2	3
7wti	SEQ_H2	3
7wti	SEQ_H2	3
7wti	SEQ_H2	3
4dkf	SEQ_H2	3
4dkf	SEQ_H2	3
3l5x	SEQ_H2	3
4ps4	SEQ_H2	3
8ywq	SEQ_H2	3
6vug	SEQ_H2	3
6ywd	SEQ_H2	3
4g6m	SEQ_H2	3
8rmy	SEQ_H2	3
8rmy	SEQ_H2	3
8rmx	SEQ_H2	3
8rmx	SEQ_H2	3
7yar	SEQ_H2	3
7yar	SEQ_H2	3
7yar	SEQ_H2	3
8dv6	SEQ_H2	3
8dv6	SEQ_H2	3
7pnm	SEQ_H2	3
7pnm	SEQ_H2	3
7pnm	SEQ_H2	3
6dkj	SEQ_H2	3
6dkj	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
4z5r	SEQ_H2	3
5umi	SEQ_H2	3
5umi	SEQ_H2	3
6okn	SEQ_H2	3
6okn	SEQ_H2	3
6ogx	SEQ_H2	3
5iwl	SEQ_H2	3
5iwl	SEQ_H2	3
7yk4	SEQ_H2	3
7yk4	SEQ_H2	3
5anm	SEQ_H2	3
5anm	SEQ_H2	3
5anm	SEQ_H2	3
8fgx	SEQ_H2	3
6aod	SEQ_H2	3
4dvr	SEQ_H2	3
3jwd	SEQ_H2	3
3jwo	SEQ_H2	3
3jwd	SEQ_H2	3
6r0x	SEQ_H2	3
6r0x	SEQ_H2	3
7ej5	SEQ_H2	3
7ej5	SEQ_H2	3
7ej5	SEQ_H2	3
7f63	SEQ_H2	3
7eh5	SEQ_H2	3
7eh5	SEQ_H2	3
7eh5	SEQ_H2	3
6t3j	SEQ_H2	3
6t3j	SEQ_H2	3
7xjf	SEQ_H2	3
7uvf	SEQ_H2	3
7uvf	SEQ_H2	3
7amp	SEQ_H2	3
7amq	SEQ_H2	3
7amr	SEQ_H2	3
7ams	SEQ_H2	3
3d85	SEQ_H2	3
9dq5	SEQ_H2	3
9dq5	SEQ_H2	3
7fjs	SEQ_H2	3
7fjs	SEQ_H2	3
7fjn	SEQ_H2	3
7fjn	SEQ_H2	3
7fjo	SEQ_H2	3
7fjo	SEQ_H2	3
7fjo	SEQ_H2	3
6svl	SEQ_H2	3
6svl	SEQ_H2	3
6svl	SEQ_H2	3
6svl	SEQ_H2	3
6svl	SEQ_H2	3
6svl	SEQ_H2	3
8vke	SEQ_H2	3
8vif	SEQ_H2	3
8vke	SEQ_H2	3
7y6l	SEQ_H2	3
5u7m	SEQ_H2	3
4tvp	SEQ_H2	3
5uty	SEQ_H2	3
5fyl	SEQ_H2	3
5utf	SEQ_H2	3
6b0n	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
6nf2	SEQ_H2	3
6cdi	SEQ_H2	3
6cdi	SEQ_H2	3
5u7o	SEQ_H2	3
6cde	SEQ_H2	3
6cde	SEQ_H2	3
7lxn	SEQ_H2	3
7lxn	SEQ_H2	3
7lxn	SEQ_H2	3
7lxm	SEQ_H2	3
7lxm	SEQ_H2	3
7lxm	SEQ_H2	3
7lx2	SEQ_H2	3
7lx2	SEQ_H2	3
7lx2	SEQ_H2	3
7lx3	SEQ_H2	3
7lx3	SEQ_H2	3
7lx3	SEQ_H2	3
8da1	SEQ_H2	3
8da0	SEQ_H2	3
8da0	SEQ_H2	3
8d9z	SEQ_H2	3
8d9y	SEQ_H2	3
8d9y	SEQ_H2	3
8d9y	SEQ_H2	3
8d9y	SEQ_H2	3
4wv1	SEQ_H2	3
4wv1	SEQ_H2	3
7wph	SEQ_H2	3
7wph	SEQ_H2	3
5dur	SEQ_H2	3
5dur	SEQ_H2	3
7u8e	SEQ_H2	3
9bdf	SEQ_H2	3
9bdf	SEQ_H2	3
9bdf	SEQ_H2	3
7yrn	SEQ_H2	3
7yrn	SEQ_H2	3
7yrn	SEQ_H2	3
6uye	SEQ_H2	3
6uye	SEQ_H2	3
6uye	SEQ_H2	3
5dum	SEQ_H2	3
3g04	SEQ_H2	3
7t9n	SEQ_H2	3
9ekf	SEQ_H2	3
9ekf	SEQ_H2	3
9ekf	SEQ_H2	3
8yro	SEQ_H2	3
8yro	SEQ_H2	3
